timestamp,price,volume
2026-01-05 14:30:52.500000+00:00,100.0547,105
2026-01-05 14:30:52.600000+00:00,100.0395,390
2026-01-05 14:30:52.700000+00:00,100.0268,120
2026-01-05 14:30:52.800000+00:00,100.0499,359
2026-01-05 14:30:52.900000+00:00,100.0483,223
2026-01-05 14:30:53+00:00,100.051,257
2026-01-05 14:30:53.100000+00:00,100.0483,249
2026-01-05 14:30:53.200000+00:00,100.0472,251
2026-01-05 14:30:53.300000+00:00,100.0455,403
2026-01-05 14:30:53.400000+00:00,100.0561,150
2026-01-05 14:30:53.500000+00:00,100.0481,124
2026-01-05 14:30:53.600000+00:00,100.0462,39
2026-01-05 14:30:53.700000+00:00,100.0442,186
2026-01-05 14:30:53.800000+00:00,100.036,187
2026-01-05 14:30:53.900000+00:00,100.0564,368
2026-01-05 14:30:54+00:00,100.0556,841
2026-01-05 14:30:54.100000+00:00,100.0632,68
2026-01-05 14:30:54.200000+00:00,100.0559,293
2026-01-05 14:30:54.300000+00:00,100.0586,107
2026-01-05 14:30:54.400000+00:00,100.0637,41
2026-01-05 14:30:54.500000+00:00,100.0801,136
2026-01-05 14:30:54.600000+00:00,100.0674,95
2026-01-05 14:30:54.700000+00:00,100.0618,133
2026-01-05 14:30:54.800000+00:00,100.0539,121
2026-01-05 14:30:54.900000+00:00,100.0491,223
2026-01-05 14:30:55+00:00,100.0411,102
2026-01-05 14:30:55.100000+00:00,100.032,144
2026-01-05 14:30:55.200000+00:00,100.0412,97
2026-01-05 14:30:55.300000+00:00,100.0396,520
2026-01-05 14:30:55.400000+00:00,100.042,141
2026-01-05 14:30:55.500000+00:00,100.0305,136
2026-01-05 14:30:55.600000+00:00,100.0296,137
2026-01-05 14:30:55.700000+00:00,100.0231,364
2026-01-05 14:30:55.800000+00:00,100.0338,63
2026-01-05 14:30:55.900000+00:00,100.02,201
2026-01-05 14:30:56+00:00,100.0172,378
2026-01-05 14:30:56.100000+00:00,100.0104,116
2026-01-05 14:30:56.200000+00:00,100.0012,348
2026-01-05 14:30:56.300000+00:00,100.0113,94
2026-01-05 14:30:56.400000+00:00,99.9972,43
2026-01-05 14:30:56.500000+00:00,99.9853,211
2026-01-05 14:30:56.600000+00:00,99.9936,168
2026-01-05 14:30:56.700000+00:00,99.9937,213
2026-01-05 14:30:56.800000+00:00,100.0111,67
2026-01-05 14:30:56.900000+00:00,100.012,208
2026-01-05 14:30:57+00:00,100.0061,228
2026-01-05 14:30:57.100000+00:00,100.0176,52
2026-01-05 14:30:57.200000+00:00,100.0379,66
2026-01-05 14:30:57.300000+00:00,100.0378,212
2026-01-05 14:30:57.400000+00:00,100.0388,118
2026-01-05 14:30:57.500000+00:00,100.0598,17
2026-01-05 14:30:57.600000+00:00,100.071,168
2026-01-05 14:30:57.700000+00:00,100.0701,126
2026-01-05 14:30:57.800000+00:00,100.078,82
2026-01-05 14:30:57.900000+00:00,100.0737,439
2026-01-05 14:30:58+00:00,100.078,540
2026-01-05 14:30:58.100000+00:00,100.0912,48
2026-01-05 14:30:58.200000+00:00,100.1061,499
2026-01-05 14:30:58.300000+00:00,100.1181,236
2026-01-05 14:30:58.400000+00:00,100.1087,45
2026-01-05 14:30:58.500000+00:00,100.0914,179
2026-01-05 14:30:58.600000+00:00,100.0943,193
2026-01-05 14:30:58.700000+00:00,100.0973,41
2026-01-05 14:30:58.800000+00:00,100.1153,325
2026-01-05 14:30:58.900000+00:00,100.1096,158
2026-01-05 14:30:59+00:00,100.1045,47
2026-01-05 14:30:59.100000+00:00,100.0946,113
2026-01-05 14:30:59.200000+00:00,100.0865,263
2026-01-05 14:30:59.300000+00:00,100.0832,76
2026-01-05 14:30:59.400000+00:00,100.0791,211
2026-01-05 14:30:59.500000+00:00,100.0808,46
2026-01-05 14:30:59.600000+00:00,100.0864,336
2026-01-05 14:30:59.700000+00:00,100.0902,42
2026-01-05 14:30:59.800000+00:00,100.0847,64
2026-01-05 14:30:59.900000+00:00,100.1041,220
2026-01-05 14:31:00+00:00,100.118,89
2026-01-05 14:31:00.100000+00:00,100.1049,136
2026-01-05 14:31:00.200000+00:00,100.1069,329
2026-01-05 14:31:00.300000+00:00,100.113,115
2026-01-05 14:31:00.400000+00:00,100.1144,96
2026-01-05 14:31:00.500000+00:00,100.1106,461
2026-01-05 14:31:00.600000+00:00,100.111,237
2026-01-05 14:31:00.700000+00:00,100.0963,1069
2026-01-05 14:31:00.800000+00:00,100.1037,240
2026-01-05 14:31:00.900000+00:00,100.102,110
2026-01-05 14:31:01+00:00,100.0912,176
2026-01-05 14:31:01.100000+00:00,100.09,54
2026-01-05 14:31:01.200000+00:00,100.0757,130
2026-01-05 14:31:01.300000+00:00,100.0497,100
2026-01-05 14:31:01.400000+00:00,100.058,746
2026-01-05 14:31:01.500000+00:00,100.0642,89
2026-01-05 14:31:01.600000+00:00,100.0691,360
2026-01-05 14:31:01.700000+00:00,100.0691,488
2026-01-05 14:31:01.800000+00:00,100.0778,70
2026-01-05 14:31:01.900000+00:00,100.0785,186
2026-01-05 14:31:02+00:00,100.0806,22
2026-01-05 14:31:02.100000+00:00,100.0723,43
2026-01-05 14:31:02.200000+00:00,100.0791,50
2026-01-05 14:31:02.300000+00:00,100.0874,98
2026-01-05 14:31:02.400000+00:00,100.0967,209
2026-01-05 14:31:02.500000+00:00,100.0936,104
2026-01-05 14:31:02.600000+00:00,100.0948,124
2026-01-05 14:31:02.700000+00:00,100.0851,65
2026-01-05 14:31:02.800000+00:00,100.0963,565
2026-01-05 14:31:02.900000+00:00,100.1066,55
2026-01-05 14:31:03+00:00,100.1121,40
2026-01-05 14:31:03.100000+00:00,100.1156,1170
2026-01-05 14:31:03.200000+00:00,100.1135,98
2026-01-05 14:31:03.300000+00:00,100.1072,46
2026-01-05 14:31:03.400000+00:00,100.1026,725
2026-01-05 14:31:03.500000+00:00,100.0939,396
2026-01-05 14:31:03.600000+00:00,100.1057,53
2026-01-05 14:31:03.700000+00:00,100.0936,117
2026-01-05 14:31:03.800000+00:00,100.0862,221
2026-01-05 14:31:03.900000+00:00,100.0952,139
2026-01-05 14:31:04+00:00,100.0902,196
2026-01-05 14:31:04.100000+00:00,100.0931,93
2026-01-05 14:31:04.200000+00:00,100.0834,165
2026-01-05 14:31:04.300000+00:00,100.0782,555
2026-01-05 14:31:04.400000+00:00,100.0919,121
2026-01-05 14:31:04.500000+00:00,100.0844,914
2026-01-05 14:31:04.600000+00:00,100.0946,253
2026-01-05 14:31:04.700000+00:00,100.1051,373
2026-01-05 14:31:04.800000+00:00,100.1057,485
2026-01-05 14:31:04.900000+00:00,100.0929,155
2026-01-05 14:31:05+00:00,100.0957,146
2026-01-05 14:31:05.100000+00:00,100.0844,100
2026-01-05 14:31:05.200000+00:00,100.098,120
2026-01-05 14:31:05.300000+00:00,100.0949,251
2026-01-05 14:31:05.400000+00:00,100.0925,52
2026-01-05 14:31:05.500000+00:00,100.0981,108
2026-01-05 14:31:05.600000+00:00,100.1156,152
2026-01-05 14:31:05.700000+00:00,100.1193,276
2026-01-05 14:31:05.800000+00:00,100.1059,2025
2026-01-05 14:31:05.900000+00:00,100.0976,114
2026-01-05 14:31:06+00:00,100.1052,217
2026-01-05 14:31:06.100000+00:00,100.1039,316
2026-01-05 14:31:06.200000+00:00,100.1073,36
2026-01-05 14:31:06.300000+00:00,100.11,703
2026-01-05 14:31:06.400000+00:00,100.0946,28
2026-01-05 14:31:06.500000+00:00,100.0888,102
2026-01-05 14:31:06.600000+00:00,100.0822,336
2026-01-05 14:31:06.700000+00:00,100.0859,3079
2026-01-05 14:31:06.800000+00:00,100.0746,205
2026-01-05 14:31:06.900000+00:00,100.0746,751
2026-01-05 14:31:07+00:00,100.079,201
2026-01-05 14:31:07.100000+00:00,100.0703,544
2026-01-05 14:31:07.200000+00:00,100.0888,574
2026-01-05 14:31:07.300000+00:00,100.0886,68
2026-01-05 14:31:07.400000+00:00,100.0819,190
2026-01-05 14:31:07.500000+00:00,100.0698,54
2026-01-05 14:31:07.600000+00:00,100.0674,673
2026-01-05 14:31:07.700000+00:00,100.0716,683
2026-01-05 14:31:07.800000+00:00,100.0638,397
2026-01-05 14:31:07.900000+00:00,100.0703,214
2026-01-05 14:31:08+00:00,100.0765,390
2026-01-05 14:31:08.100000+00:00,100.0818,280
2026-01-05 14:31:08.200000+00:00,100.0731,325
2026-01-05 14:31:08.300000+00:00,100.0812,124
2026-01-05 14:31:08.400000+00:00,100.071,219
2026-01-05 14:31:08.500000+00:00,100.0825,49
2026-01-05 14:31:08.600000+00:00,100.0803,406
2026-01-05 14:31:08.700000+00:00,100.0878,258
2026-01-05 14:31:08.800000+00:00,100.0845,157
2026-01-05 14:31:08.900000+00:00,100.0675,61
2026-01-05 14:31:09+00:00,100.0636,890
2026-01-05 14:31:09.100000+00:00,100.0727,185
2026-01-05 14:31:09.200000+00:00,100.0721,426
2026-01-05 14:31:09.300000+00:00,100.0526,61
2026-01-05 14:31:09.400000+00:00,100.041,205
2026-01-05 14:31:09.500000+00:00,100.039,61
2026-01-05 14:31:09.600000+00:00,100.0493,152
2026-01-05 14:31:09.700000+00:00,100.0454,518
2026-01-05 14:31:09.800000+00:00,100.0323,226
2026-01-05 14:31:09.900000+00:00,100.0452,203
2026-01-05 14:31:10+00:00,100.0387,78
2026-01-05 14:31:10.100000+00:00,100.0427,62
2026-01-05 14:31:10.200000+00:00,100.0421,393
2026-01-05 14:31:10.300000+00:00,100.034,107
2026-01-05 14:31:10.400000+00:00,100.0444,110
2026-01-05 14:31:10.500000+00:00,100.0322,152
2026-01-05 14:31:10.600000+00:00,100.0483,73
2026-01-05 14:31:10.700000+00:00,100.0294,771
2026-01-05 14:31:10.800000+00:00,100.0348,61
2026-01-05 14:31:10.900000+00:00,100.0304,586
2026-01-05 14:31:11+00:00,100.0167,20
2026-01-05 14:31:11.100000+00:00,100.0206,118
2026-01-05 14:31:11.200000+00:00,100.034,104
2026-01-05 14:31:11.300000+00:00,100.0356,103
2026-01-05 14:31:11.400000+00:00,100.0438,194
2026-01-05 14:31:11.500000+00:00,100.0698,229
2026-01-05 14:31:11.600000+00:00,100.0714,81
2026-01-05 14:31:11.700000+00:00,100.0845,85
2026-01-05 14:31:11.800000+00:00,100.0645,138
2026-01-05 14:31:11.900000+00:00,100.0566,160
2026-01-05 14:31:12+00:00,100.0504,305
2026-01-05 14:31:12.100000+00:00,100.0425,131
2026-01-05 14:31:12.200000+00:00,100.0314,809
2026-01-05 14:31:12.300000+00:00,100.0134,157
2026-01-05 14:31:12.400000+00:00,100.0112,157
2026-01-05 14:31:12.500000+00:00,100.0238,111
2026-01-05 14:31:12.600000+00:00,100.0266,570
2026-01-05 14:31:12.700000+00:00,100.0317,607
2026-01-05 14:31:12.800000+00:00,100.053,151
2026-01-05 14:31:12.900000+00:00,100.0699,168
2026-01-05 14:31:13+00:00,100.072,145
2026-01-05 14:31:13.100000+00:00,100.0516,72
2026-01-05 14:31:13.200000+00:00,100.0537,1150
2026-01-05 14:31:13.300000+00:00,100.0579,283
2026-01-05 14:31:13.400000+00:00,100.0557,115
2026-01-05 14:31:13.500000+00:00,100.049,380
2026-01-05 14:31:13.600000+00:00,100.0716,56
2026-01-05 14:31:13.700000+00:00,100.065,339
2026-01-05 14:31:13.800000+00:00,100.0584,372
2026-01-05 14:31:13.900000+00:00,100.0478,45
2026-01-05 14:31:14+00:00,100.0509,203
2026-01-05 14:31:14.100000+00:00,100.0504,125
2026-01-05 14:31:14.200000+00:00,100.0385,142
2026-01-05 14:31:14.300000+00:00,100.0223,46
2026-01-05 14:31:14.400000+00:00,100.012,359
2026-01-05 14:31:14.500000+00:00,100.016,101
2026-01-05 14:31:14.600000+00:00,100.0287,125
2026-01-05 14:31:14.700000+00:00,100.0462,71
2026-01-05 14:31:14.800000+00:00,100.0454,239
2026-01-05 14:31:14.900000+00:00,100.0684,108
2026-01-05 14:31:15+00:00,100.0608,42
2026-01-05 14:31:15.100000+00:00,100.0732,33
2026-01-05 14:31:15.200000+00:00,100.0653,322
2026-01-05 14:31:15.300000+00:00,100.0624,1400
2026-01-05 14:31:15.400000+00:00,100.0577,203
2026-01-05 14:31:15.500000+00:00,100.0596,81
2026-01-05 14:31:15.600000+00:00,100.0658,322
2026-01-05 14:31:15.700000+00:00,100.0766,134
2026-01-05 14:31:15.800000+00:00,100.0872,572
2026-01-05 14:31:15.900000+00:00,100.1026,137
2026-01-05 14:31:16+00:00,100.1025,230
2026-01-05 14:31:16.100000+00:00,100.0897,239
2026-01-05 14:31:16.200000+00:00,100.0728,70
2026-01-05 14:31:16.300000+00:00,100.0885,58
2026-01-05 14:31:16.400000+00:00,100.0877,554
2026-01-05 14:31:16.500000+00:00,100.0805,59
2026-01-05 14:31:16.600000+00:00,100.0722,25
2026-01-05 14:31:16.700000+00:00,100.0643,253
2026-01-05 14:31:16.800000+00:00,100.0626,415
2026-01-05 14:31:16.900000+00:00,100.0622,415
2026-01-05 14:31:17+00:00,100.0522,212
2026-01-05 14:31:17.100000+00:00,100.0556,130
2026-01-05 14:31:17.200000+00:00,100.0478,167
2026-01-05 14:31:17.300000+00:00,100.0454,919
2026-01-05 14:31:17.400000+00:00,100.0326,261
2026-01-05 14:31:17.500000+00:00,100.0293,143
2026-01-05 14:31:17.600000+00:00,100.0218,105
2026-01-05 14:31:17.700000+00:00,100.0455,134
2026-01-05 14:31:17.800000+00:00,100.0189,118
2026-01-05 14:31:17.900000+00:00,100.0189,195
2026-01-05 14:31:18+00:00,100.0217,147
2026-01-05 14:31:18.100000+00:00,100.0209,54
2026-01-05 14:31:18.200000+00:00,100.0194,130
2026-01-05 14:31:18.300000+00:00,100.0198,51
2026-01-05 14:31:18.400000+00:00,100.0147,193
2026-01-05 14:31:18.500000+00:00,100.0134,432
2026-01-05 14:31:18.600000+00:00,100.0052,57
2026-01-05 14:31:18.700000+00:00,100.013,60
2026-01-05 14:31:18.800000+00:00,100.0009,274
2026-01-05 14:31:18.900000+00:00,99.9942,406
2026-01-05 14:31:19+00:00,100.0028,198
2026-01-05 14:31:19.100000+00:00,100.0101,1834
2026-01-05 14:31:19.200000+00:00,100.0184,30
2026-01-05 14:31:19.300000+00:00,100.0208,222
2026-01-05 14:31:19.400000+00:00,100.0221,78
2026-01-05 14:31:19.500000+00:00,100.0151,243
2026-01-05 14:31:19.600000+00:00,100.0037,247
2026-01-05 14:31:19.700000+00:00,100.0058,511
2026-01-05 14:31:19.800000+00:00,99.9979,72
2026-01-05 14:31:19.900000+00:00,99.9887,232
2026-01-05 14:31:20+00:00,100.0024,84
2026-01-05 14:31:20.100000+00:00,100.0152,153
2026-01-05 14:31:20.200000+00:00,100.0055,1027
2026-01-05 14:31:20.300000+00:00,100.0117,142
2026-01-05 14:31:20.400000+00:00,100.0098,154
2026-01-05 14:31:20.500000+00:00,100.0153,78
2026-01-05 14:31:20.600000+00:00,100.0145,43
2026-01-05 14:31:20.700000+00:00,100.0285,70
2026-01-05 14:31:20.800000+00:00,100.0479,15
2026-01-05 14:31:20.900000+00:00,100.037,660
2026-01-05 14:31:21+00:00,100.0402,212
2026-01-05 14:31:21.100000+00:00,100.0259,527
2026-01-05 14:31:21.200000+00:00,100.0169,104
2026-01-05 14:31:21.300000+00:00,100.0267,358
2026-01-05 14:31:21.400000+00:00,100.0295,129
2026-01-05 14:31:21.500000+00:00,100.0275,209
2026-01-05 14:31:21.600000+00:00,100.0272,27
2026-01-05 14:31:21.700000+00:00,100.043,44
2026-01-05 14:31:21.800000+00:00,100.0462,290
2026-01-05 14:31:21.900000+00:00,100.042,39
2026-01-05 14:31:22+00:00,100.0483,449
2026-01-05 14:31:22.100000+00:00,100.0428,114
2026-01-05 14:31:22.200000+00:00,100.0548,51
2026-01-05 14:31:22.300000+00:00,100.058,105
2026-01-05 14:31:22.400000+00:00,100.048,87
2026-01-05 14:31:22.500000+00:00,100.0556,132
2026-01-05 14:31:22.600000+00:00,100.055,32
2026-01-05 14:31:22.700000+00:00,100.05,215
2026-01-05 14:31:22.800000+00:00,100.0449,307
2026-01-05 14:31:22.900000+00:00,100.0478,152
2026-01-05 14:31:23+00:00,100.0296,73
2026-01-05 14:31:23.100000+00:00,100.0439,111
2026-01-05 14:31:23.200000+00:00,100.0378,254
2026-01-05 14:31:23.300000+00:00,100.0435,457
2026-01-05 14:31:23.400000+00:00,100.0321,180
2026-01-05 14:31:23.500000+00:00,100.0396,156
2026-01-05 14:31:23.600000+00:00,100.0326,86
2026-01-05 14:31:23.700000+00:00,100.0321,587
2026-01-05 14:31:23.800000+00:00,100.0423,156
2026-01-05 14:31:23.900000+00:00,100.0577,85
2026-01-05 14:31:24+00:00,100.0497,328
2026-01-05 14:31:24.100000+00:00,100.0508,274
2026-01-05 14:31:24.200000+00:00,100.0414,26
2026-01-05 14:31:24.300000+00:00,100.0458,302
2026-01-05 14:31:24.400000+00:00,100.0424,142
2026-01-05 14:31:24.500000+00:00,100.0562,177
2026-01-05 14:31:24.600000+00:00,100.0549,44
2026-01-05 14:31:24.700000+00:00,100.0527,34
2026-01-05 14:31:24.800000+00:00,100.0452,48
2026-01-05 14:31:24.900000+00:00,100.0389,42
2026-01-05 14:31:25+00:00,100.0399,549
2026-01-05 14:31:25.100000+00:00,100.0435,169
2026-01-05 14:31:25.200000+00:00,100.0439,34
2026-01-05 14:31:25.300000+00:00,100.0496,70
2026-01-05 14:31:25.400000+00:00,100.0441,306
2026-01-05 14:31:25.500000+00:00,100.0596,200
2026-01-05 14:31:25.600000+00:00,100.053,76
2026-01-05 14:31:25.700000+00:00,100.0562,292
2026-01-05 14:31:25.800000+00:00,100.0658,92
2026-01-05 14:31:25.900000+00:00,100.085,213
2026-01-05 14:31:26+00:00,100.0796,89
2026-01-05 14:31:26.100000+00:00,100.0657,1160
2026-01-05 14:31:26.200000+00:00,100.0671,224
2026-01-05 14:31:26.300000+00:00,100.0714,29
2026-01-05 14:31:26.400000+00:00,100.0695,583
2026-01-05 14:31:26.500000+00:00,100.069,208
2026-01-05 14:31:26.600000+00:00,100.0595,282
2026-01-05 14:31:26.700000+00:00,100.0768,18
2026-01-05 14:31:26.800000+00:00,100.0591,282
2026-01-05 14:31:26.900000+00:00,100.0486,991
2026-01-05 14:31:27+00:00,100.0513,142
2026-01-05 14:31:27.100000+00:00,100.0372,101
2026-01-05 14:31:27.200000+00:00,100.0363,44
2026-01-05 14:31:27.300000+00:00,100.0392,321
2026-01-05 14:31:27.400000+00:00,100.0578,104
2026-01-05 14:31:27.500000+00:00,100.0648,100
2026-01-05 14:31:27.600000+00:00,100.064,709
2026-01-05 14:31:27.700000+00:00,100.0671,355
2026-01-05 14:31:27.800000+00:00,100.0657,165
2026-01-05 14:31:27.900000+00:00,100.0724,425
2026-01-05 14:31:28+00:00,100.066,114
2026-01-05 14:31:28.100000+00:00,100.0751,1337
2026-01-05 14:31:28.200000+00:00,100.0706,120
2026-01-05 14:31:28.300000+00:00,100.071,31
2026-01-05 14:31:28.400000+00:00,100.077,393
2026-01-05 14:31:28.500000+00:00,100.0759,49
2026-01-05 14:31:28.600000+00:00,100.0761,32
2026-01-05 14:31:28.700000+00:00,100.079,356
2026-01-05 14:31:28.800000+00:00,100.0706,146
2026-01-05 14:31:28.900000+00:00,100.0707,231
2026-01-05 14:31:29+00:00,100.0623,191
2026-01-05 14:31:29.100000+00:00,100.0662,95
2026-01-05 14:31:29.200000+00:00,100.0621,96
2026-01-05 14:31:29.300000+00:00,100.0381,265
2026-01-05 14:31:29.400000+00:00,100.0444,310
2026-01-05 14:31:29.500000+00:00,100.0378,230
2026-01-05 14:31:29.600000+00:00,100.0294,595
2026-01-05 14:31:29.700000+00:00,100.0378,205
2026-01-05 14:31:29.800000+00:00,100.0488,753
2026-01-05 14:31:29.900000+00:00,100.0575,51
2026-01-05 14:31:30+00:00,100.0524,64
2026-01-05 14:31:30.100000+00:00,100.0562,75
2026-01-05 14:31:30.200000+00:00,100.0553,148
2026-01-05 14:31:30.300000+00:00,100.0595,80
2026-01-05 14:31:30.400000+00:00,100.0619,238
2026-01-05 14:31:30.500000+00:00,100.0534,376
2026-01-05 14:31:30.600000+00:00,100.0614,148
2026-01-05 14:31:30.700000+00:00,100.0546,128
2026-01-05 14:31:30.800000+00:00,100.0668,187
2026-01-05 14:31:30.900000+00:00,100.0471,593
2026-01-05 14:31:31+00:00,100.0455,107
2026-01-05 14:31:31.100000+00:00,100.0458,82
2026-01-05 14:31:31.200000+00:00,100.0415,404
2026-01-05 14:31:31.300000+00:00,100.0501,131
2026-01-05 14:31:31.400000+00:00,100.0556,143
2026-01-05 14:31:31.500000+00:00,100.0538,194
2026-01-05 14:31:31.600000+00:00,100.0554,1626
2026-01-05 14:31:31.700000+00:00,100.067,288
2026-01-05 14:31:31.800000+00:00,100.0661,115
2026-01-05 14:31:31.900000+00:00,100.0739,436
2026-01-05 14:31:32+00:00,100.0826,217
2026-01-05 14:31:32.100000+00:00,100.0976,160
2026-01-05 14:31:32.200000+00:00,100.103,101
2026-01-05 14:31:32.300000+00:00,100.1096,335
2026-01-05 14:31:32.400000+00:00,100.1027,120
2026-01-05 14:31:32.500000+00:00,100.1041,253
2026-01-05 14:31:32.600000+00:00,100.0978,165
2026-01-05 14:31:32.700000+00:00,100.0818,108
2026-01-05 14:31:32.800000+00:00,100.0904,230
2026-01-05 14:31:32.900000+00:00,100.0981,344
2026-01-05 14:31:33+00:00,100.0936,170
2026-01-05 14:31:33.100000+00:00,100.0956,81
2026-01-05 14:31:33.200000+00:00,100.0919,148
2026-01-05 14:31:33.300000+00:00,100.0806,240
2026-01-05 14:31:33.400000+00:00,100.0677,152
2026-01-05 14:31:33.500000+00:00,100.0646,30
2026-01-05 14:31:33.600000+00:00,100.0609,233
2026-01-05 14:31:33.700000+00:00,100.0663,332
2026-01-05 14:31:33.800000+00:00,100.0728,309
2026-01-05 14:31:33.900000+00:00,100.0644,162
2026-01-05 14:31:34+00:00,100.0733,124
2026-01-05 14:31:34.100000+00:00,100.0781,285
2026-01-05 14:31:34.200000+00:00,100.0647,92
2026-01-05 14:31:34.300000+00:00,100.0654,55
2026-01-05 14:31:34.400000+00:00,100.0718,284
2026-01-05 14:31:34.500000+00:00,100.0808,56
2026-01-05 14:31:34.600000+00:00,100.0864,406
2026-01-05 14:31:34.700000+00:00,100.0801,55
2026-01-05 14:31:34.800000+00:00,100.0668,77
2026-01-05 14:31:34.900000+00:00,100.065,124
2026-01-05 14:31:35+00:00,100.0827,337
2026-01-05 14:31:35.100000+00:00,100.096,59
2026-01-05 14:31:35.200000+00:00,100.1114,1415
2026-01-05 14:31:35.300000+00:00,100.0976,376
2026-01-05 14:31:35.400000+00:00,100.0973,580
2026-01-05 14:31:35.500000+00:00,100.1062,168
2026-01-05 14:31:35.600000+00:00,100.1112,122
2026-01-05 14:31:35.700000+00:00,100.1237,312
2026-01-05 14:31:35.800000+00:00,100.1139,15
2026-01-05 14:31:35.900000+00:00,100.1231,685
2026-01-05 14:31:36+00:00,100.1104,442
2026-01-05 14:31:36.100000+00:00,100.13,45
2026-01-05 14:31:36.200000+00:00,100.1217,145
2026-01-05 14:31:36.300000+00:00,100.1347,254
2026-01-05 14:31:36.400000+00:00,100.1371,185
2026-01-05 14:31:36.500000+00:00,100.1348,121
2026-01-05 14:31:36.600000+00:00,100.1638,390
2026-01-05 14:31:36.700000+00:00,100.1568,1045
2026-01-05 14:31:36.800000+00:00,100.1473,101
2026-01-05 14:31:36.900000+00:00,100.1508,72
2026-01-05 14:31:37+00:00,100.1662,758
2026-01-05 14:31:37.100000+00:00,100.1706,218
2026-01-05 14:31:37.200000+00:00,100.1707,162
2026-01-05 14:31:37.300000+00:00,100.1775,70
2026-01-05 14:31:37.400000+00:00,100.1846,113
2026-01-05 14:31:37.500000+00:00,100.1822,110
2026-01-05 14:31:37.600000+00:00,100.1904,222
2026-01-05 14:31:37.700000+00:00,100.1901,369
2026-01-05 14:31:37.800000+00:00,100.167,168
2026-01-05 14:31:37.900000+00:00,100.156,256
2026-01-05 14:31:38+00:00,100.175,81
2026-01-05 14:31:38.100000+00:00,100.1719,219
2026-01-05 14:31:38.200000+00:00,100.1568,217
2026-01-05 14:31:38.300000+00:00,100.1663,132
2026-01-05 14:31:38.400000+00:00,100.1636,145
2026-01-05 14:31:38.500000+00:00,100.1492,869
2026-01-05 14:31:38.600000+00:00,100.1354,313
2026-01-05 14:31:38.700000+00:00,100.1327,174
2026-01-05 14:31:38.800000+00:00,100.1429,138
2026-01-05 14:31:38.900000+00:00,100.1269,81
2026-01-05 14:31:39+00:00,100.1153,296
2026-01-05 14:31:39.100000+00:00,100.1327,73
2026-01-05 14:31:39.200000+00:00,100.135,37
2026-01-05 14:31:39.300000+00:00,100.1474,197
2026-01-05 14:31:39.400000+00:00,100.1372,184
2026-01-05 14:31:39.500000+00:00,100.1322,198
2026-01-05 14:31:39.600000+00:00,100.1281,82
2026-01-05 14:31:39.700000+00:00,100.1408,64
2026-01-05 14:31:39.800000+00:00,100.1265,67
2026-01-05 14:31:39.900000+00:00,100.1166,213
2026-01-05 14:31:40+00:00,100.1212,271
2026-01-05 14:31:40.100000+00:00,100.1154,94
2026-01-05 14:31:40.200000+00:00,100.1108,301
2026-01-05 14:31:40.300000+00:00,100.0978,713
2026-01-05 14:31:40.400000+00:00,100.1067,1460
2026-01-05 14:31:40.500000+00:00,100.1124,95
2026-01-05 14:31:40.600000+00:00,100.1055,388
2026-01-05 14:31:40.700000+00:00,100.1079,268
2026-01-05 14:31:40.800000+00:00,100.1025,36
2026-01-05 14:31:40.900000+00:00,100.0956,103
2026-01-05 14:31:41+00:00,100.0886,156
2026-01-05 14:31:41.100000+00:00,100.0647,255
2026-01-05 14:31:41.200000+00:00,100.068,81
2026-01-05 14:31:41.300000+00:00,100.0685,189
2026-01-05 14:31:41.400000+00:00,100.0722,209
2026-01-05 14:31:41.500000+00:00,100.0638,413
2026-01-05 14:31:41.600000+00:00,100.0614,87
2026-01-05 14:31:41.700000+00:00,100.0766,276
2026-01-05 14:31:41.800000+00:00,100.0772,105
2026-01-05 14:31:41.900000+00:00,100.0915,459
2026-01-05 14:31:42+00:00,100.0903,275
2026-01-05 14:31:42.100000+00:00,100.0796,200
2026-01-05 14:31:42.200000+00:00,100.084,138
2026-01-05 14:31:42.300000+00:00,100.1,112
2026-01-05 14:31:42.400000+00:00,100.0922,93
2026-01-05 14:31:42.500000+00:00,100.0968,62
2026-01-05 14:31:42.600000+00:00,100.1027,246
2026-01-05 14:31:42.700000+00:00,100.0882,162
2026-01-05 14:31:42.800000+00:00,100.1096,297
2026-01-05 14:31:42.900000+00:00,100.1172,193
2026-01-05 14:31:43+00:00,100.1135,213
2026-01-05 14:31:43.100000+00:00,100.0922,644
2026-01-05 14:31:43.200000+00:00,100.0962,100
2026-01-05 14:31:43.300000+00:00,100.0999,329
2026-01-05 14:31:43.400000+00:00,100.1017,112
2026-01-05 14:31:43.500000+00:00,100.1031,308
2026-01-05 14:31:43.600000+00:00,100.1141,193
2026-01-05 14:31:43.700000+00:00,100.1146,115
2026-01-05 14:31:43.800000+00:00,100.1103,67
2026-01-05 14:31:43.900000+00:00,100.115,103
2026-01-05 14:31:44+00:00,100.1,175
2026-01-05 14:31:44.100000+00:00,100.0981,60
2026-01-05 14:31:44.200000+00:00,100.0876,221
2026-01-05 14:31:44.300000+00:00,100.0698,473
2026-01-05 14:31:44.400000+00:00,100.0713,160
2026-01-05 14:31:44.500000+00:00,100.0742,216
2026-01-05 14:31:44.600000+00:00,100.0707,107
2026-01-05 14:31:44.700000+00:00,100.0755,132
2026-01-05 14:31:44.800000+00:00,100.0765,50
2026-01-05 14:31:44.900000+00:00,100.073,757
